# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 400, "has_base": true, "source": "phase1_diffusion_selected", "note": "condition=hard; checkpoint=policy_precision.pt; gain=0.93; q_noise=0.002"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,bx,by,bz,bqx,bqy,bqz,bqw,drawing
1.320000,-0.20233448,0.02968591,-0.62852842,1.78535604,-0.97280520,-0.37348169,-2.85337043,0.257408,0.079083,0.098483,0.259277,0.078859,0.100000,-0.004258,-0.009048,0.001789,-0.00078966,0.00007211,0.00071654,0.99999943,1
1.340000,-0.20231651,0.03642411,-0.64512336,1.77981365,-0.97279119,-0.38263565,-2.84317470,0.255693,0.077022,0.098274,0.257134,0.077546,0.100000,-0.001874,-0.009823,0.003466,-0.00085737,0.00028618,0.00057032,0.99999943,1
1.360000,-0.19973737,0.04072482,-0.66290450,1.77232194,-0.97107095,-0.39141300,-2.83503318,0.254170,0.074890,0.098128,0.255033,0.076166,0.100000,0.000628,-0.009980,0.005554,-0.00087113,0.00048230,0.00038827,0.99999943,1
1.380000,-0.19477402,0.04281696,-0.68174255,1.76313102,-0.96849674,-0.39851916,-2.82944465,0.252576,0.072823,0.097995,0.252977,0.074721,0.100000,0.003090,-0.009511,0.007921,-0.00083007,0.00064813,0.00018180,0.99999943,1
1.400000,-0.18764791,0.04300766,-0.70118481,1.75232410,-0.96602768,-0.40293032,-2.82600188,0.250684,0.070915,0.097857,0.250967,0.073212,0.100000,0.005358,-0.008443,0.010419,-0.00073679,0.00077323,-0.00003616,0.99999943,1
1.420000,-0.17843066,0.04169817,-0.72016180,1.73991275,-0.96402210,-0.40446016,-2.82410312,0.248488,0.069195,0.097783,0.249006,0.071641,0.100000,0.007290,-0.006845,0.012890,-0.00059717,0.00084968,-0.00025189,0.99999943,1
1.440000,-0.16712360,0.03969670,-0.73749751,1.72596097,-0.96202540,-0.40331349,-2.82347751,0.246161,0.067634,0.097873,0.247095,0.070009,0.100000,0.008763,-0.004818,0.015180,-0.00042001,0.00087267,-0.00045185,0.99999943,1
1.460000,-0.15347743,0.03806079,-0.75240499,1.71054935,-0.95918816,-0.39984986,-2.82413745,0.243898,0.066130,0.098185,0.245236,0.068317,0.100000,0.009686,-0.002487,0.017145,-0.00021650,0.00084075,-0.00062344,0.99999943,1
1.480000,-0.13736890,0.03760122,-0.76465356,1.69401705,-0.95497298,-0.39438680,-2.82615972,0.241795,0.064582,0.098663,0.243431,0.066569,0.100000,0.010000,0.000000,0.018660,0.00000057,0.00075592,-0.00075584,0.99999943,1
1.500000,-0.11897171,0.03882797,-0.77427816,1.67714143,-0.94927329,-0.38718587,-2.82953858,0.239882,0.062954,0.099208,0.241683,0.064764,0.100000,0.009686,0.002487,0.019632,0.00021755,0.00062355,-0.00084070,0.99999943,1
1.520000,-0.09920476,0.04191282,-0.78153121,1.66109741,-0.94259089,-0.37852591,-2.83403373,0.238089,0.061315,0.099685,0.239991,0.062905,0.100000,0.008763,0.004818,0.019998,0.00042080,0.00045199,-0.00087267,0.99999943,1
1.540000,-0.07949357,0.04673628,-0.78669989,1.64677954,-0.93596476,-0.36860311,-2.83905339,0.236280,0.059741,0.099976,0.238359,0.060994,0.100000,0.007290,0.006845,0.019736,0.00059759,0.00025205,-0.00084972,0.99999943,1
1.560000,-0.06112117,0.05325392,-0.78987855,1.63478017,-0.93046838,-0.35765007,-2.84385753,0.234362,0.058267,0.100070,0.236788,0.059033,0.100000,0.005358,0.008443,0.018862,0.00073684,0.00003632,-0.00077330,0.99999943,1
1.580000,-0.04472933,0.06116639,-0.79096025,1.62514067,-0.92652643,-0.34601673,-2.84800744,0.232401,0.056817,0.100007,0.235279,0.057023,0.100000,0.003090,0.009511,0.017431,0.00082984,-0.00018164,-0.00064824,0.99999943,1
1.600000,-0.03041255,0.07014661,-0.78969395,1.61762416,-0.92395914,-0.33423105,-2.85139632,0.230598,0.055265,0.099889,0.233834,0.054967,0.100000,0.000628,0.009980,0.015534,0.00087076,-0.00038813,-0.00048243,0.99999943,1
