# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 400, "source": "synthetic_clik", "note": "EE circle r=0.08 T=4.0s, tracking err max=0.01mm mean=0.01mm"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z
6.680000,0.18877257,0.33503457,-0.61358559,0.09373494,-0.00122278,0.00353724,0.00000000,0.350000,-0.038540,0.229895,0.350000,-0.038540,0.229895
6.700000,0.18324882,0.33362023,-0.61740530,0.09454884,0.00251753,0.00431466,0.00000000,0.350000,-0.036319,0.228719,0.350000,-0.036319,0.228719
6.720000,0.17756171,0.33223233,-0.62102120,0.09538645,0.00640949,0.00512337,0.00000000,0.350000,-0.034062,0.227614,0.350000,-0.034062,0.227614
6.740000,0.17171845,0.33087752,-0.62442996,0.09624724,0.01044838,0.00596241,0.00000000,0.350000,-0.031772,0.226580,0.350000,-0.031772,0.226580
6.760000,0.16572669,0.32956232,-0.62762842,0.09713064,0.01462889,0.00683069,0.00000000,0.350000,-0.029450,0.225618,0.350000,-0.029450,0.225618
6.780000,0.15959456,0.32829313,-0.63061366,0.09803603,0.01894518,0.00772704,0.00000000,0.350000,-0.027099,0.224730,0.350000,-0.027099,0.224730
6.800000,0.15333057,0.32707609,-0.63338293,0.09896273,0.02339089,0.00865015,0.00000000,0.350000,-0.024721,0.223915,0.350000,-0.024721,0.223915
6.820000,0.14694367,0.32591712,-0.63593370,0.09991003,0.02795910,0.00959861,0.00000000,0.350000,-0.022319,0.223177,0.350000,-0.022319,0.223177
6.840000,0.14044321,0.32482183,-0.63826363,0.10087716,0.03264241,0.01057092,0.00000000,0.350000,-0.019895,0.222513,0.350000,-0.019895,0.222513
6.860000,0.13383886,0.32379548,-0.64037056,0.10186333,0.03743294,0.01156547,0.00000000,0.350000,-0.017451,0.221927,0.350000,-0.017451,0.221927
6.880000,0.12714066,0.32284297,-0.64225254,0.10286769,0.04232236,0.01258057,0.00000000,0.350000,-0.014991,0.221417,0.350000,-0.014991,0.221417
6.900000,0.12035897,0.32196874,-0.64390778,0.10388938,0.04730191,0.01361444,0.00000000,0.350000,-0.012515,0.220985,0.350000,-0.012515,0.220985
6.920000,0.11350440,0.32117680,-0.64533469,0.10492750,0.05236245,0.01466522,0.00000000,0.350000,-0.010027,0.220631,0.350000,-0.010027,0.220631
6.940000,0.10658781,0.32047066,-0.64653186,0.10598116,0.05749450,0.01573098,0.00000000,0.350000,-0.007529,0.220355,0.350000,-0.007529,0.220355
6.960000,0.09962031,0.31985331,-0.64749807,0.10704942,0.06268826,0.01680973,0.00000000,0.350000,-0.005023,0.220158,0.350000,-0.005023,0.220158
6.980000,0.09261313,0.31932718,-0.64823225,0.10813137,0.06793369,0.01789943,0.00000000,0.350000,-0.002513,0.220039,0.350000,-0.002513,0.220039
7.000000,0.08557769,0.31889417,-0.64873354,0.10922609,0.07322053,0.01899800,0.00000000,0.350000,0.000000,0.220000,0.350000,-0.000000,0.220000
7.020000,0.07852548,0.31855557,-0.64900125,0.11033268,0.07853835,0.02010333,0.00000000,0.350000,0.002513,0.220039,0.350000,0.002513,0.220039
7.040000,0.07146807,0.31831211,-0.64903487,0.11145024,0.08387662,0.02121327,0.00000000,0.350000,0.005023,0.220158,0.350000,0.005023,0.220158
7.060000,0.06441704,0.31816390,-0.64883408,0.11257792,0.08922475,0.02232569,0.00000000,0.350000,0.007529,0.220355,0.350000,0.007529,0.220355
7.080000,0.05738397,0.31811049,-0.64839876,0.11371490,0.09457215,0.02343843,0.00000000,0.350000,0.010027,0.220631,0.350000,0.010027,0.220631
7.100000,0.05038038,0.31815084,-0.64772897,0.11486040,0.09990826,0.02454937,0.00000000,0.350000,0.012515,0.220985,0.350000,0.012515,0.220985
7.120000,0.04341768,0.31828333,-0.64682499,0.11601367,0.10522264,0.02565639,0.00000000,0.350000,0.014991,0.221417,0.350000,0.014991,0.221417
7.140000,0.03650718,0.31850579,-0.64568729,0.11717405,0.11050498,0.02675742,0.00000000,0.350000,0.017451,0.221927,0.350000,0.017451,0.221927
7.160000,0.02965998,0.31881551,-0.64431655,0.11834088,0.11574519,0.02785041,0.00000000,0.350000,0.019895,0.222513,0.350000,0.019895,0.222513
7.180000,0.02288701,0.31920929,-0.64271371,0.11951360,0.12093341,0.02893337,0.00000000,0.350000,0.022319,0.223177,0.350000,0.022319,0.223177
7.200000,0.01619894,0.31968344,-0.64087990,0.12069171,0.12606010,0.03000440,0.00000000,0.350000,0.024721,0.223915,0.350000,0.024721,0.223915
7.220000,0.00960617,0.32023383,-0.63881649,0.12187473,0.13111603,0.03106162,0.00000000,0.350000,0.027099,0.224730,0.350000,0.027099,0.224730
7.240000,0.00311880,0.32085592,-0.63652511,0.12306227,0.13609235,0.03210327,0.00000000,0.350000,0.029450,0.225618,0.350000,0.029450,0.225618
7.260000,-0.00325342,0.32154480,-0.63400763,0.12425400,0.14098062,0.03312764,0.00000000,0.350000,0.031772,0.226580,0.350000,0.031772,0.226580
7.280000,-0.00950109,0.32229524,-0.63126618,0.12544963,0.14577286,0.03413313,0.00000000,0.350000,0.034062,0.227614,0.350000,0.034062,0.227614
7.300000,-0.01561518,0.32310171,-0.62830313,0.12664892,0.15046153,0.03511825,0.00000000,0.350000,0.036319,0.228719,0.350000,0.036319,0.228719
7.320000,-0.02158710,0.32395848,-0.62512113,0.12785167,0.15503959,0.03608157,0.00000000,0.350000,0.038540,0.229895,0.350000,0.038540,0.229895
7.340000,-0.02740867,0.32485958,-0.62172310,0.12905775,0.15950052,0.03702179,0.00000000,0.350000,0.040723,0.231141,0.350000,0.040723,0.231141
7.360000,-0.03307215,0.32579893,-0.61811220,0.13026702,0.16383832,0.03793772,0.00000000,0.350000,0.042866,0.232454,0.350000,0.042866,0.232454
7.380000,-0.03857026,0.32677032,-0.61429189,0.13147940,0.16804753,0.03882826,0.00000000,0.350000,0.044967,0.233834,0.350000,0.044967,0.233834
7.400000,-0.04389620,0.32776752,-0.61026588,0.13269481,0.17212321,0.03969242,0.00000000,0.350000,0.047023,0.235279,0.350000,0.047023,0.235279
7.420000,-0.04904363,0.32878424,-0.60603814,0.13391320,0.17606098,0.04052935,0.00000000,0.350000,0.049033,0.236788,0.350000,0.049033,0.236788
7.440000,-0.05400670,0.32981426,-0.60161291,0.13513451,0.17985700,0.04133826,0.00000000,0.350000,0.050994,0.238359,0.350000,0.050994,0.238359
7.460000,-0.05878006,0.33085141,-0.59699468,0.13635869,0.18350795,0.04211850,0.00000000,0.350000,0.052905,0.239991,0.350000,0.052905,0.239991
7.480000,-0.06335882,0.33188961,-0.59218819,0.13758567,0.18701107,0.04286951,0.00000000,0.350000,0.054764,0.241683,0.350000,0.054764,0.241683
7.500000,-0.06773859,0.33292296,-0.58719842,0.13881537,0.19036407,0.04359084,0.00000000,0.350000,0.056569,0.243431,0.350000,0.056569,0.243431
7.520000,-0.07191546,0.33394570,-0.58203059,0.14004769,0.19356519,0.04428213,0.00000000,0.350000,0.058317,0.245236,0.350000,0.058317,0.245236
7.540000,-0.07588598,0.33495231,-0.57669013,0.14128250,0.19661314,0.04494313,0.00000000,0.350000,0.060009,0.247095,0.350000,0.060009,0.247095
7.560000,-0.07964719,0.33593745,-0.57118270,0.14251963,0.19950707,0.04557365,0.00000000,0.350000,0.061641,0.249006,0.350000,0.061641,0.249006
7.580000,-0.08319656,0.33689610,-0.56551416,0.14375890,0.20224662,0.04617362,0.00000000,0.350000,0.063212,0.250967,0.350000,0.063212,0.250967
7.600000,-0.08653201,0.33782346,-0.55969054,0.14500004,0.20483180,0.04674303,0.00000000,0.350000,0.064721,0.252977,0.350000,0.064721,0.252977
7.620000,-0.08965189,0.33871505,-0.55371808,0.14624279,0.20726302,0.04728196,0.00000000,0.350000,0.066166,0.255033,0.350000,0.066166,0.255033
7.640000,-0.09255497,0.33956670,-0.54760316,0.14748679,0.20954110,0.04779054,0.00000000,0.350000,0.067546,0.257134,0.350000,0.067546,0.257134
7.660000,-0.09524042,0.34037456,-0.54135235,0.14873168,0.21166714,0.04826899,0.00000000,0.350000,0.068859,0.259277,0.350000,0.068859,0.259277
7.680000,-0.09770778,0.34113510,-0.53497233,0.14997700,0.21364259,0.04871757,0.00000000,0.350000,0.070105,0.261460,0.350000,0.070105,0.261460
7.700000,-0.09995697,0.34184514,-0.52846992,0.15122228,0.21546920,0.04913662,0.00000000,0.350000,0.071281,0.263681,0.350000,0.071281,0.263681
7.720000,-0.10198824,0.34250183,-0.52185205,0.15246696,0.21714897,0.04952651,0.00000000,0.350000,0.072386,0.265938,0.350000,0.072386,0.265938
7.740000,-0.10380219,0.34310266,-0.51512579,0.15371047,0.21868413,0.04988765,0.00000000,0.350000,0.073420,0.268228,0.350000,0.073420,0.268228
7.760000,-0.10539972,0.34364548,-0.50829825,0.15495215,0.22007715,0.05022052,0.00000000,0.350000,0.074382,0.270550,0.350000,0.074382,0.270550
7.780000,-0.10678202,0.34412846,-0.50137667,0.15619130,0.22133066,0.05052560,0.00000000,0.350000,0.075270,0.272901,0.350000,0.075270,0.272901
7.800000,-0.10795056,0.34455010,-0.49436833,0.15742720,0.22244747,0.05080343,0.00000000,0.350000,0.076085,0.275279,0.350000,0.076085,0.275279
7.820000,-0.10890708,0.34490924,-0.48728057,0.15865905,0.22343056,0.05105456,0.00000000,0.350000,0.076823,0.277681,0.350000,0.076823,0.277681
7.840000,-0.10965352,0.34520505,-0.48012081,0.15988603,0.22428298,0.05127956,0.00000000,0.350000,0.077487,0.280105,0.350000,0.077487,0.280105
7.860000,-0.11019367,0.34547833,-0.47292641,0.16110177,0.22501383,0.05147997,0.00000000,0.349990,0.078075,0.282549,0.350000,0.078073,0.282549
7.880000,-0.11052546,0.34564580,-0.46564478,0.16231624,0.22561376,0.05165436,0.00000000,0.349990,0.078584,0.285010,0.350000,0.078583,0.285009
7.900000,-0.11065438,0.34574929,-0.45831365,0.16352310,0.22609283,0.05180447,0.00000000,0.349990,0.079015,0.287485,0.350000,0.079015,0.287485
7.920000,-0.11058316,0.34578901,-0.45094043,0.16472138,0.22645443,0.05193091,0.00000000,0.349990,0.079369,0.289973,0.350000,0.079369,0.289973
7.940000,-0.11031473,0.34576559,-0.44353262,0.16591010,0.22670195,0.05203433,0.00000000,0.349991,0.079644,0.292471,0.350000,0.079645,0.292471
7.960000,-0.10985212,0.34567988,-0.43609773,0.16708822,0.22683883,0.05211536,0.00000000,0.349991,0.079841,0.294977,0.350000,0.079842,0.294977
7.980000,-0.10919853,0.34553299,-0.42864324,0.16825470,0.22686850,0.05217463,0.00000000,0.349991,0.079959,0.297487,0.350000,0.079961,0.297487
