# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 1550, "has_base": true, "source": "task_ik_6d", "note": "draw/turn phases, base 1s jitter + smooth facing turns"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,bx,by,bz,bqx,bqy,bqz,bqw,drawing
1.660000,0.16132943,-0.12576011,-0.16425847,1.40409925,-1.28466156,0.02590636,-3.11848187,0.300066,-0.029569,0.152232,0.300000,-0.029564,0.152211,-0.010717,-0.016887,0.000000,-0.00073679,-0.00003746,0.00077325,0.99999943,1
1.680000,0.16191142,-0.11667567,-0.17872806,1.40332650,-1.27915536,0.02446773,-3.11607756,0.300072,-0.030864,0.151474,0.300000,-0.030866,0.151452,-0.008516,-0.018097,0.000000,-0.00078966,0.00007211,0.00071654,0.99999943,1
1.700000,0.16327757,-0.10710831,-0.19360056,1.40170528,-1.27377167,0.02309280,-3.11351788,0.300076,-0.032139,0.150683,0.300000,-0.032150,0.150660,-0.006180,-0.019021,0.000000,-0.00083007,0.00018056,0.00064854,0.99999943,1
1.720000,0.16547712,-0.09721060,-0.20866764,1.39918207,-1.26857461,0.02182136,-3.11082147,0.300079,-0.033393,0.149860,0.300000,-0.033413,0.149836,-0.003748,-0.019646,0.000000,-0.00085737,0.00028618,0.00057032,0.99999943,1
1.740000,0.16854570,-0.08713946,-0.22372294,1.39571797,-1.26362216,0.02069028,-3.10800727,0.300081,-0.034626,0.149006,0.300000,-0.034654,0.148980,-0.001256,-0.019961,0.000000,-0.00087113,0.00038729,0.00048311,0.99999943,1
1.760000,0.17250446,-0.07705380,-0.23856529,1.39128970,-1.25896510,0.01973263,-3.10509466,0.300082,-0.035837,0.148120,0.300000,-0.035874,0.148094,0.001256,-0.019961,0.000000,-0.00087113,0.00048230,0.00038827,0.99999943,1
1.780000,0.17735960,-0.06711220,-0.25300179,1.38589037,-1.25464617,0.01897698,-3.10210362,0.300081,-0.037025,0.147205,0.300000,-0.037072,0.147177,0.003748,-0.019646,0.000000,-0.00085737,0.00056971,0.00028731,0.99999943,1
1.800000,0.18319501,-0.05731541,-0.26707053,1.37942689,-1.25063906,0.01843907,-3.09900601,0.300040,-0.038218,0.146245,0.300000,-0.038245,0.146231,0.006180,-0.019021,0.000000,-0.00083007,0.00064813,0.00018180,0.99999943,1
1.820000,0.18981586,-0.04812970,-0.28015443,1.37211558,-1.24709473,0.01815684,-3.09591979,0.300037,-0.039363,0.145270,0.300000,-0.039395,0.145255,0.008516,-0.018097,0.000000,-0.00078966,0.00071633,0.00007341,0.99999943,1
1.840000,0.19725849,-0.03954384,-0.29232413,1.36391580,-1.24396325,0.01813180,-3.09282081,0.300035,-0.040484,0.144266,0.300000,-0.040520,0.144251,0.010717,-0.016887,0.000000,-0.00073679,0.00077323,-0.00003616,0.99999943,1
1.860000,0.20547010,-0.03169001,-0.30344896,1.35488610,-1.24124850,0.01837137,-3.08973136,0.300032,-0.041580,0.143234,0.300000,-0.041619,0.143219,0.012748,-0.015410,0.000000,-0.00067228,0.00081791,-0.00014516,0.99999943,1
1.880000,0.21438311,-0.02469148,-0.31341471,1.34510130,-1.23894522,0.01887813,-3.08667480,0.300029,-0.042649,0.142175,0.300000,-0.042692,0.142159,0.014579,-0.013691,0.000000,-0.00059717,0.00084968,-0.00025190,0.99999943,1
1.900000,0.22391753,-0.01865841,-0.32212843,1.33464976,-1.23703819,0.01965006,-3.08367455,0.300025,-0.043692,0.141090,0.300000,-0.043738,0.141073,0.016180,-0.011756,0.000000,-0.00051263,0.00086803,-0.00035467,0.99999943,1
1.920000,0.23398236,-0.01368606,-0.32951968,1.32363157,-1.23550250,0.02068113,-3.08075350,0.300021,-0.044708,0.139978,0.300000,-0.044756,0.139961,0.017526,-0.009635,0.000000,-0.00042001,0.00087267,-0.00045185,0.99999943,1
1.940000,0.24447723,-0.00985331,-0.33554141,1.31215649,-1.23430400,0.02196187,-3.07793347,0.300017,-0.045696,0.138841,0.300000,-0.045747,0.138823,0.018596,-0.007362,0.000000,-0.00032078,0.00086353,-0.00054192,0.99999943,1
1.960000,0.25529429,-0.00722137,-0.34017048,1.30034165,-1.23339996,0.02348000,-3.07523457,0.300012,-0.046656,0.137680,0.300000,-0.046708,0.137661,0.019372,-0.004974,0.000000,-0.00021650,0.00084075,-0.00062344,0.99999943,1
1.980000,0.26632019,-0.00583284,-0.34340787,1.28830919,-1.23273988,0.02522112,-3.07267458,0.300007,-0.047586,0.136495,0.300000,-0.047639,0.136476,0.019842,-0.002507,0.000000,-0.00010881,0.00080469,-0.00069513,0.99999943,1
2.000000,0.27743816,-0.00571100,-0.34527849,1.27618372,-1.23226644,0.02716922,-3.07026832,0.300002,-0.048488,0.135286,0.300000,-0.048541,0.135267,0.020000,-0.000000,0.000000,0.00000057,0.00075592,-0.00075584,0.99999943,1
2.020000,0.28853010,-0.00685952,-0.34583066,1.26408998,-1.23191665,0.02930722,-3.06802711,0.299997,-0.049359,0.134056,0.300000,-0.049412,0.134036,0.019842,0.002507,0.000000,0.00010993,0.00069522,-0.00080462,0.99999943,1
2.040000,0.29947866,-0.00926243,-0.34513520,1.25215049,-1.23162297,0.03161739,-3.06595838,0.299992,-0.050200,0.132804,0.300000,-0.050252,0.132784,0.019372,0.004974,0.000000,0.00021755,0.00062355,-0.00084070,0.99999943,1
